# gaia_id               instrument   name                   type      feh0                   e_feh0   n0      feh1                   e_feh1   n1     feh                    e_feh   shift   source       ra_gaia              dec_gaia              ogle_id   monson_id   ID_ASAS         use      use_id          keep   oo_class   Nep   period     totamp   A1      A2      A3      A1_e    A2_e    A3_e    phi1     phi2    phi3     phi1_e   phi2_e   phi3_e   phi21     phi21_e   phi31   phi31_e   meanmag   meanmag_e   cost     phcov   phcov2   snr      Npt   order   minmax  
  3465394126556301056   UVES         DO_Hya                 RRab      -3.0199999809265137    0.092    15.0    -3.0199999809265137    0.077    3.0    -3.0199999809265137    0.102   0.0     Crestani21   177.27143866205716   -33.837060900424554   NaN       NaN         114905-3350.2   asas     114905-3350.2   0.0    2.0        ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  3465394126556301056   UVES         DO_Hya                 RRab      -3.1110000610351562    0.062    20.0    -3.1100001335144043    0.107    4.0    -3.1105000972747803    0.102   0.0     Crestani21   177.27143866205716   -33.837060900424554   NaN       NaN         114905-3350.2   asas     114905-3350.2   0.0    2.0        ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  3465194084159184512   UVES         DP_Hya                 RRab      -2.6479997634887695    0.123    36.0    -2.6490001678466797    0.089    11.0   -2.6484999656677246    0.102   0.0     Crestani21   177.39385075209356   -34.09404066188301    NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  3465194084159184512   UVES         DP_Hya                 RRab      -2.622000217437744     0.075    36.0    -2.622000217437744     0.095    9.0    -2.622000217437744     0.102   0.0     Crestani21   177.39385075209356   -34.09404066188301    NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  3464204523694392192   UVES         DQ_Hya                 RRab      -0.8540000915527344    0.148    68.0    -0.8520002365112305    0.129    19.0   -0.8530001640319824    0.102   0.0     Crestani21   177.48464530838368   -35.64746322618566    NaN       NaN         114956-3538.9   asas     114956-3538.9   1.0    1.0        279   0.41646    0.888    0.292   0.15    0.103   0.011   0.011   0.012   0.01     2.579   -0.627   0.041    0.077    0.114    8.8427    0.1092    5.628   0.168     13.135    0.008       0.7865   0.968   0.977    146.9    279   7       1.179   
  3464204523694392192   UVES         DQ_Hya                 RRab      -0.689000129699707     0.216    102.0   -0.689000129699707     0.218    20.0   -0.689000129699707     0.102   0.0     Crestani21   177.48464530838368   -35.64746322618566    NaN       NaN         114956-3538.9   asas     114956-3538.9   1.0    1.0        279   0.41646    0.888    0.292   0.15    0.103   0.011   0.011   0.012   0.01     2.579   -0.627   0.041    0.077    0.114    8.8427    0.1092    5.628   0.168     13.135    0.008       0.7865   0.968   0.977    146.9    279   7       1.179   
  3464231977125588736   UVES         DR_Hya                 RRab      -1.9549999237060547    0.089    67.0    -1.9549999237060547    0.049    19.0   -1.9549999237060547    0.102   0.0     Crestani21   178.0507293647827    -35.32627704616865    NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  3464231977125588736   UVES         DR_Hya                 RRab      -1.9549999237060547    0.112    82.0    -1.9559998512268066    0.082    19.0   -1.9554998874664307    0.102   0.0     Crestani21   178.0507293647827    -35.32627704616865    NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  3479598373678136832   DuPont       DT_Hya                 RRab      -1.58                  0.1      41.0    -1.59                  0.11     23.0   -1.5850000381469727    0.1     0.0     For2011      178.50076910483648   -31.261111206422797   NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  3479598373678136832   DuPont       DT_Hya                 RRab      -1.55                  0.13     37.0    -1.55                  0.14     13.0   -1.5499999523162842    0.1     0.0     For2011      178.50076910483648   -31.261111206422797   NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  3479598373678136832   DuPont       DT_Hya                 RRab      -1.65                  0.13     26.0    -1.64                  0.07     8.0    -1.6449999809265137    0.1     0.0     For2011      178.50076910483648   -31.261111206422797   NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  3479598373678136832   DuPont       DT_Hya                 RRab      -1.25                  0.11     27.0    -1.27                  0.03     5.0    -1.2599999904632568    0.1     0.0     For2011      178.50076910483648   -31.261111206422797   NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  3479598373678136832   DuPont       DT_Hya                 RRab      -1.49                  0.11     44.0    -1.5                   0.13     11.0   -1.4950000047683716    0.1     0.0     For2011      178.50076910483648   -31.261111206422797   NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  3479598373678136832   DuPont       DT_Hya                 RRab      -1.5                   0.1      65.0    -1.5                   0.12     25.0   -1.5                   0.1     0.0     For2011      178.50076910483648   -31.261111206422797   NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  3479598373678136832   DuPont       DT_Hya                 RRab      -1.38                  0.12     87.0    -1.38                  0.14     27.0   -1.3799999952316284    0.1     0.0     For2011      178.50076910483648   -31.261111206422797   NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  3479598373678136832   DuPont       DT_Hya                 RRab      -1.38                  0.11     50.0    -1.39                  0.12     22.0   -1.3849999904632568    0.1     0.0     For2011      178.50076910483648   -31.261111206422797   NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  3479598373678136832   DuPont       DT_Hya                 RRab      -1.43                  0.11     26.0    -1.44                  0.07     18.0   -1.434999942779541     0.1     0.0     For2011      178.50076910483648   -31.261111206422797   NaN       NaN         NaN             NaN      NaN             ""     ""         ""    ""         ""       ""      ""      ""      ""      ""      ""      ""       ""      ""       ""       ""       ""       ""        ""        ""      ""        ""        ""          ""       ""      ""       ""       ""    ""      ""      
  1760981190300823808   DuPont       DX_Del                 RRab      -0.31                  0.19     68.0    -0.36                  0.28     10.0   -0.33499999999999996   0.047   0.0     Chadid2017   311.86820684650934   12.464109033304622    NaN       DXDel       204729+1227.8   monson   DXDel           1.0    1.0        530   0.472619   0.44     0.161   0.08    0.041   0.001   0.001   0.001   -0.0     3.091   0.086    0.007    0.015    0.026    9.375     0.0215    6.37    0.034     9.374     0.001       0.0332   0.975   0.813    908.7    530   8       0.481   
  1760981190300823808   DuPont       DX_Del                 RRab      -0.51                  0.15     83.0    -0.56                  0.16     16.0   -0.535                 0.047   0.0     Chadid2017   311.86820684650934   12.464109033304622    NaN       DXDel       204729+1227.8   monson   DXDel           1.0    1.0        530   0.472619   0.44     0.161   0.08    0.041   0.001   0.001   0.001   -0.0     3.091   0.086    0.007    0.015    0.026    9.375     0.0215    6.37    0.034     9.374     0.001       0.0332   0.975   0.813    908.7    530   8       0.481   
  1760981190300823808   DuPont       DX_Del                 RRab      -0.44                  0.14     84.0    -0.47                  0.2      15.0   -0.45499999999999996   0.047   0.0     Chadid2017   311.86820684650934   12.464109033304622    NaN       DXDel       204729+1227.8   monson   DXDel           1.0    1.0        530   0.472619   0.44     0.161   0.08    0.041   0.001   0.001   0.001   -0.0     3.091   0.086    0.007    0.015    0.026    9.375     0.0215    6.37    0.034     9.374     0.001       0.0332   0.975   0.813    908.7    530   8       0.481   
  1760981190300823808   DuPont       DX_Del                 RRab      -0.39                  0.12     67.0    -0.46                  0.4      13.0   -0.42500000000000004   0.047   0.0     Chadid2017   311.86820684650934   12.464109033304622    NaN       DXDel       204729+1227.8   monson   DXDel           1.0    1.0        530   0.472619   0.44     0.161   0.08    0.041   0.001   0.001   0.001   -0.0     3.091   0.086    0.007    0.015    0.026    9.375     0.0215    6.37    0.034     9.374     0.001       0.0332   0.975   0.813    908.7    530   8       0.481   
